record_id,kw::advanced,kw::confidential,kw::criminal,kw::cybercrime,kw::data,kw::database,kw::dlp,kw::exfiltration,kw::fraud,kw::insider,kw::leak,kw::personal data,kw::pii,kw::privacy,kw::records,kw::sensitive information,kw::threat,kw::with,keyword_hit_count,pred_keyword_search
abstract_43852349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_43859930,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1
abstract_43908284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_43946244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
abstract_43994583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_43996915,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1
abstract_44030424,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,1
abstract_44058610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_44080754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_44094707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_44099955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_44137824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_44222038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_44241233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_44320373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_44339146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_44348203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_44357662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_44386194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_44423033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_44505275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_44615801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_44619555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_44628327,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
abstract_44632173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_44647713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_44918932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_44928770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45060697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_45091791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_45156261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_45182180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_45187152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45201971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_45207771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45208210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45208642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_45286798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45361969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_45375690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45377084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45378235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
abstract_45385982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_45461434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_45472535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45475061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45518001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45574208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_45664050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_45880857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_45955881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46301020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_46315294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46353875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_46416138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46435956,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_46466287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46565615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1
abstract_46622507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46675365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46745948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46751846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46751853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46775249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46789097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46802298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46809435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46813377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_46847736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46848912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_46851714,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1
abstract_46853601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_46856219,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1
abstract_46875620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46884222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46908405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_46928493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_46930276,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1
abstract_46931470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_46932098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
abstract_46935022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46936569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46950831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
abstract_46951035,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_46956547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_46957307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_46973343,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
abstract_46974797,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
abstract_46992171,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_47005434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_47009810,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_47089247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_47100607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_47102636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1
abstract_47331690,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_47430680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_47468747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_47557281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_49223674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49230968,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_49302478,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_49304890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49314527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49317503,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1
abstract_49322416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_49408157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49409260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49409468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_49410127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49416376,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_49416919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49417088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49419869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49420372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_49421042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49479331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_49480043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_49524505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1
abstract_49538267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_49558641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_49564199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_49577392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_49584238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_49651422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_49654273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_49656780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1
abstract_49657124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_49658563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_49658942,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1
abstract_49675509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_49676127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_51603625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_51608670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51610164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51610255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_51610384,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,6,1
abstract_51610765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51611018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_51611449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_51611821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51612315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51612391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51612722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_51613855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51613981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_51613985,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1
abstract_51614785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51692559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_51829246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_51839852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_51912450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51920826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51921292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_51921609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_51922452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51922844,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
abstract_51922912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_51923711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_51924420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_51962959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_51963333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1
abstract_51964822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52047520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52051435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52052041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52054687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_52055673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52059019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52066450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1
abstract_52076171,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,5,1
abstract_52080795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52089611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52100565,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1
abstract_52131966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_52146704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_52147753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52148213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
abstract_52151407,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_52151622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
abstract_52152241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52152382,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
abstract_52160512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52161049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52161057,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_52161558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52163545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_52164200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52166411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52166594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52187988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52203075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_52215564,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
abstract_52229395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52273131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_52273331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52273726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_52273920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52274710,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
abstract_52276046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52276574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1
abstract_52276651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52277878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_52278445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_52278631,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_52278768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52278967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_52296200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52305437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52376957,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_52541175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52598506,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_52799528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_52807994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52809396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
abstract_52809873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52818677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_52844661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52851385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52856627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52866480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_52886562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52901152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52911283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52959533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_52964438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_52976206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52984602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52984788,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_52984846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_52985022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_52986243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52987819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52989159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_52990615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_53023975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53052838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_53059307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53059903,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_53061614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
abstract_53062290,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_53085787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53086121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_53086380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53091618,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_53114747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_53125986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_53140378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
abstract_53242540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_53247474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53277772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53278081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_53280456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_53282153,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1
abstract_53282226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_53283408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_53284909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_53286203,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_53287880,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_53288944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_53289191,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
abstract_53289705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_53289810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_53290425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53290521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53290747,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_53291203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53291214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_53293054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53293806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53294074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
abstract_53303851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53315766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53317658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53339034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_53340362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_53351254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_53364468,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1
abstract_53380284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53381399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_53391432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_53396812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_53396889,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1
abstract_53406209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53414915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_53418304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_53419968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_53435521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_53445168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
