record_id,abstract_id,abstract_uri,weak_labels,weak_category,priority_reason,queue_status,created_at_utc
abstract_46813377,46813377,http://example.org/abstract46813377,cyberattack; cyberawareness; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46847736,46847736,http://example.org/abstract46847736,dataprotection; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46848912,46848912,http://example.org/abstract46848912,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46851714,46851714,http://example.org/abstract46851714,cloudsecurity; cyberthreat; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46853601,46853601,http://example.org/abstract46853601,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46856219,46856219,http://example.org/abstract46856219,cyberattack; cyberdefense; cybersecurity; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46875620,46875620,http://example.org/abstract46875620,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46884222,46884222,http://example.org/abstract46884222,cyberdefense; digitalsecurity; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46908405,46908405,http://example.org/abstract46908405,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46928493,46928493,http://example.org/abstract46928493,cyberawareness; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46930276,46930276,http://example.org/abstract46930276,cyberattack; dataprotection; digitalsecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46931470,46931470,http://example.org/abstract46931470,cyberattack,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46932098,46932098,http://example.org/abstract46932098,cyberattack; cyberawareness,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46935022,46935022,http://example.org/abstract46935022,cyberattack; cyberdefense; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46936569,46936569,http://example.org/abstract46936569,cyberattack; cyberawareness; cyberworld; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46950831,46950831,http://example.org/abstract46950831,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46951035,46951035,http://example.org/abstract46951035,digitalsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46956547,46956547,http://example.org/abstract46956547,networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46973343,46973343,http://example.org/abstract46973343,cyberattack; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46974797,46974797,http://example.org/abstract46974797,cyberattack; cybersecurity; digitalsecurity; phishing,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_46992171,46992171,http://example.org/abstract46992171,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_47005434,47005434,http://example.org/abstract47005434,cyberthreat; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_47009810,47009810,http://example.org/abstract47009810,cyberthreat; dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_47089247,47089247,http://example.org/abstract47089247,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_47100607,47100607,http://example.org/abstract47100607,cyberattack,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_47102636,47102636,http://example.org/abstract47102636,cyberawareness; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_47331690,47331690,http://example.org/abstract47331690,cybersecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_47430680,47430680,http://example.org/abstract47430680,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_47468747,47468747,http://example.org/abstract47468747,cybersecurity; cybertraining; dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_47557281,47557281,http://example.org/abstract47557281,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49223674,49223674,http://example.org/abstract49223674,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49230968,49230968,http://example.org/abstract49230968,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49302478,49302478,http://example.org/abstract49302478,dataprotection; iotsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49304890,49304890,http://example.org/abstract49304890,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49314527,49314527,http://example.org/abstract49314527,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49317503,49317503,http://example.org/abstract49317503,cyberattack; dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49322416,49322416,http://example.org/abstract49322416,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49408157,49408157,http://example.org/abstract49408157,cyberattack; cyberdefense; malware; ransomware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49409260,49409260,http://example.org/abstract49409260,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49409468,49409468,http://example.org/abstract49409468,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49410127,49410127,http://example.org/abstract49410127,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49416376,49416376,http://example.org/abstract49416376,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49416919,49416919,http://example.org/abstract49416919,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49417088,49417088,http://example.org/abstract49417088,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49419869,49419869,http://example.org/abstract49419869,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49420372,49420372,http://example.org/abstract49420372,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49421042,49421042,http://example.org/abstract49421042,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49479331,49479331,http://example.org/abstract49479331,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49480043,49480043,http://example.org/abstract49480043,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49524505,49524505,http://example.org/abstract49524505,cybersecurity; dataprotection; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49538267,49538267,http://example.org/abstract49538267,cyberdefense; dataprotection; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49558641,49558641,http://example.org/abstract49558641,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49564199,49564199,http://example.org/abstract49564199,cyberattack; cyberawareness; dataprotection; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49577392,49577392,http://example.org/abstract49577392,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49584238,49584238,http://example.org/abstract49584238,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49651422,49651422,http://example.org/abstract49651422,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49654273,49654273,http://example.org/abstract49654273,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49656780,49656780,http://example.org/abstract49656780,cyberthreat; dataprotection; malware; networksecurity,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49657124,49657124,http://example.org/abstract49657124,cyberthreat; dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49658563,49658563,http://example.org/abstract49658563,cybersecurity; cybertraining; dataprotection; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49658942,49658942,http://example.org/abstract49658942,cyberthreat; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49675509,49675509,http://example.org/abstract49675509,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_49676127,49676127,http://example.org/abstract49676127,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51603625,51603625,http://example.org/abstract51603625,cyberattack; cyberdefense; cyberthreat; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51608670,51608670,http://example.org/abstract51608670,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51610164,51610164,http://example.org/abstract51610164,digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51610384,51610384,http://example.org/abstract51610384,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51610765,51610765,http://example.org/abstract51610765,cyberattack; cyberawareness; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51611018,51611018,http://example.org/abstract51611018,dataprotection; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51611449,51611449,http://example.org/abstract51611449,cybersecurity; cybertraining; dataprotection; digitalsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51611821,51611821,http://example.org/abstract51611821,cyberattack; cybertraining; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51612315,51612315,http://example.org/abstract51612315,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51612391,51612391,http://example.org/abstract51612391,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51612722,51612722,http://example.org/abstract51612722,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51613855,51613855,http://example.org/abstract51613855,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51613981,51613981,http://example.org/abstract51613981,cyberattack; cybersecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51613985,51613985,http://example.org/abstract51613985,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51614785,51614785,http://example.org/abstract51614785,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51829246,51829246,http://example.org/abstract51829246,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51839852,51839852,http://example.org/abstract51839852,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51912450,51912450,http://example.org/abstract51912450,cyberattack; cyberawareness,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51920826,51920826,http://example.org/abstract51920826,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51921292,51921292,http://example.org/abstract51921292,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51921609,51921609,http://example.org/abstract51921609,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51922452,51922452,http://example.org/abstract51922452,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51922844,51922844,http://example.org/abstract51922844,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51922912,51922912,http://example.org/abstract51922912,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51923711,51923711,http://example.org/abstract51923711,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51924420,51924420,http://example.org/abstract51924420,cybersecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51962959,51962959,http://example.org/abstract51962959,cybersecurity; dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51963333,51963333,http://example.org/abstract51963333,cyberattack; cyberawareness; dataprotection; digitalsecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_51964822,51964822,http://example.org/abstract51964822,cybersecurity; dataprotection; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52047520,52047520,http://example.org/abstract52047520,dataprotection; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52051435,52051435,http://example.org/abstract52051435,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52052041,52052041,http://example.org/abstract52052041,cyberattack; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52054687,52054687,http://example.org/abstract52054687,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52055673,52055673,http://example.org/abstract52055673,cyberattack; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52059019,52059019,http://example.org/abstract52059019,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52066450,52066450,http://example.org/abstract52066450,cyberattack; cybersecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52076171,52076171,http://example.org/abstract52076171,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52080795,52080795,http://example.org/abstract52080795,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52089611,52089611,http://example.org/abstract52089611,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52100565,52100565,http://example.org/abstract52100565,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52131966,52131966,http://example.org/abstract52131966,cyberattack; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52146704,52146704,http://example.org/abstract52146704,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52147753,52147753,http://example.org/abstract52147753,cyberattack; cybertraining; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52148213,52148213,http://example.org/abstract52148213,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52151407,52151407,http://example.org/abstract52151407,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52151622,52151622,http://example.org/abstract52151622,cyberattack; cyberawareness; cyberthreat; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52152241,52152241,http://example.org/abstract52152241,cyberattack,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52152382,52152382,http://example.org/abstract52152382,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52161049,52161049,http://example.org/abstract52161049,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52161057,52161057,http://example.org/abstract52161057,dataprotection; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52161558,52161558,http://example.org/abstract52161558,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52163545,52163545,http://example.org/abstract52163545,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52164200,52164200,http://example.org/abstract52164200,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52166411,52166411,http://example.org/abstract52166411,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52166594,52166594,http://example.org/abstract52166594,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52187988,52187988,http://example.org/abstract52187988,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52203075,52203075,http://example.org/abstract52203075,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52215564,52215564,http://example.org/abstract52215564,cyberattack; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52229395,52229395,http://example.org/abstract52229395,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52273131,52273131,http://example.org/abstract52273131,malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52273331,52273331,http://example.org/abstract52273331,cyberattack; cyberawareness; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52273726,52273726,http://example.org/abstract52273726,malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52273920,52273920,http://example.org/abstract52273920,dataprotection; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52274710,52274710,http://example.org/abstract52274710,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52276046,52276046,http://example.org/abstract52276046,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52276574,52276574,http://example.org/abstract52276574,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52276651,52276651,http://example.org/abstract52276651,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52277878,52277878,http://example.org/abstract52277878,cyberattack; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52278445,52278445,http://example.org/abstract52278445,cyberattack; cyberdefense,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52278631,52278631,http://example.org/abstract52278631,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52278967,52278967,http://example.org/abstract52278967,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52296200,52296200,http://example.org/abstract52296200,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52305437,52305437,http://example.org/abstract52305437,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52376957,52376957,http://example.org/abstract52376957,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52541175,52541175,http://example.org/abstract52541175,cyberattack; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52598506,52598506,http://example.org/abstract52598506,cloudsecurity; dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52799528,52799528,http://example.org/abstract52799528,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52807994,52807994,http://example.org/abstract52807994,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52809396,52809396,http://example.org/abstract52809396,cyberthreat; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52809873,52809873,http://example.org/abstract52809873,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52844661,52844661,http://example.org/abstract52844661,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52851385,52851385,http://example.org/abstract52851385,cyberawareness; cyberdefense; cyberworld,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52856627,52856627,http://example.org/abstract52856627,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52866480,52866480,http://example.org/abstract52866480,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52886562,52886562,http://example.org/abstract52886562,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52901152,52901152,http://example.org/abstract52901152,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52911283,52911283,http://example.org/abstract52911283,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52959533,52959533,http://example.org/abstract52959533,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52964438,52964438,http://example.org/abstract52964438,cyberattack,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52976206,52976206,http://example.org/abstract52976206,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52984602,52984602,http://example.org/abstract52984602,cyberattack; cyberworld; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52984788,52984788,http://example.org/abstract52984788,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52984846,52984846,http://example.org/abstract52984846,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52985022,52985022,http://example.org/abstract52985022,cyberattack; cybersecurity; cyberworld; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52986243,52986243,http://example.org/abstract52986243,cyberthreat; dataprotection; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52987819,52987819,http://example.org/abstract52987819,digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52989159,52989159,http://example.org/abstract52989159,cybertraining; cyberworld; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_52990615,52990615,http://example.org/abstract52990615,cyberattack; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53023975,53023975,http://example.org/abstract53023975,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53052838,53052838,http://example.org/abstract53052838,dataprotection; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53059307,53059307,http://example.org/abstract53059307,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53059903,53059903,http://example.org/abstract53059903,cyberattack; dataprotection; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53062290,53062290,http://example.org/abstract53062290,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53085787,53085787,http://example.org/abstract53085787,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53086121,53086121,http://example.org/abstract53086121,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53086380,53086380,http://example.org/abstract53086380,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53091618,53091618,http://example.org/abstract53091618,cloudsecurity; cyberattack; cybersecurity; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53114747,53114747,http://example.org/abstract53114747,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53125986,53125986,http://example.org/abstract53125986,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53140378,53140378,http://example.org/abstract53140378,cyberattack; cyberawareness; cybersecurity; cyberworld; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_53242540,53242540,http://example.org/abstract53242540,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
