record_id,source_type,abstract_id,abstract_uri,weak_labels,weak_tactics,derived_category,derived_severity,category_rule,severity_rule,unknown_labels,label_count,tactic_count
abstract_58923174,ontology_abstract,58923174,http://example.org/abstract58923174,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_58931997,ontology_abstract,58931997,http://example.org/abstract58931997,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_58937133,ontology_abstract,58937133,http://example.org/abstract58937133,cyberawareness,Security_Awareness_Training,System Vulnerability,Low,single_category,max_severity_rule,,1,1
abstract_58941743,ontology_abstract,58941743,http://example.org/abstract58941743,cloudsecurity; privacy,Access_Control; Cloud_Access_Control,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_58953866,ontology_abstract,58953866,http://example.org/abstract58953866,cyberattack; cyberawareness; cybersecurity; dataprotection,Data_Loss_Prevention; Security_Awareness_Training; Security_Operations_Center; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_58957794,ontology_abstract,58957794,http://example.org/abstract58957794,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_58967382,ontology_abstract,58967382,http://example.org/abstract58967382,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_58971450,ontology_abstract,58971450,http://example.org/abstract58971450,digitalsecurity,Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_58972034,ontology_abstract,58972034,http://example.org/abstract58972034,cyberawareness; cyberthreat; privacy,Access_Control; Security_Awareness_Training; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_58976589,ontology_abstract,58976589,http://example.org/abstract58976589,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_58977434,ontology_abstract,58977434,http://example.org/abstract58977434,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59003582,ontology_abstract,59003582,http://example.org/abstract59003582,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59032472,ontology_abstract,59032472,http://example.org/abstract59032472,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59039626,ontology_abstract,59039626,http://example.org/abstract59039626,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59055697,ontology_abstract,59055697,http://example.org/abstract59055697,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59076733,ontology_abstract,59076733,http://example.org/abstract59076733,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59078262,ontology_abstract,59078262,http://example.org/abstract59078262,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59082917,ontology_abstract,59082917,http://example.org/abstract59082917,networksecurity,Network_Segmentation,Network Attacks,Medium,single_category,max_severity_rule,,1,1
abstract_59086259,ontology_abstract,59086259,http://example.org/abstract59086259,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59092373,ontology_abstract,59092373,http://example.org/abstract59092373,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59099436,ontology_abstract,59099436,http://example.org/abstract59099436,dataprotection; digitalsecurity; networksecurity,Data_Loss_Prevention; Digital_Asset_Protection; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_59103158,ontology_abstract,59103158,http://example.org/abstract59103158,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59104004,ontology_abstract,59104004,http://example.org/abstract59104004,cyberattack; cyberthreat; networksecurity,Network_Segmentation; Threat_Hunting; Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,3,3
abstract_59104283,ontology_abstract,59104283,http://example.org/abstract59104283,cyberthreat; digitalsecurity,Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59114422,ontology_abstract,59114422,http://example.org/abstract59114422,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59115461,ontology_abstract,59115461,http://example.org/abstract59115461,cyberattack; cybercrime; cybersecurity; cyberthreat; dataprotection; phishing,Data_Loss_Prevention; Email_Filtering; Incident_Response_Planning; Security_Operations_Center; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,6,6
abstract_59119646,ontology_abstract,59119646,http://example.org/abstract59119646,cloudsecurity; networksecurity,Cloud_Access_Control; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59132289,ontology_abstract,59132289,http://example.org/abstract59132289,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59135131,ontology_abstract,59135131,http://example.org/abstract59135131,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59144904,ontology_abstract,59144904,http://example.org/abstract59144904,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59176232,ontology_abstract,59176232,http://example.org/abstract59176232,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59181057,ontology_abstract,59181057,http://example.org/abstract59181057,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59189079,ontology_abstract,59189079,http://example.org/abstract59189079,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59201075,ontology_abstract,59201075,http://example.org/abstract59201075,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59203406,ontology_abstract,59203406,http://example.org/abstract59203406,cyberthreat; digitalsecurity,Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59214060,ontology_abstract,59214060,http://example.org/abstract59214060,cyberattack; malware; networksecurity,Antivirus_Scanning; Network_Segmentation; Threat_Hunting,Malware,Critical,multi_category_priority_rule,max_severity_rule,,3,3
abstract_59217196,ontology_abstract,59217196,http://example.org/abstract59217196,cybersecurity,Security_Operations_Center,System Vulnerability,Medium,single_category,max_severity_rule,,1,1
abstract_59220745,ontology_abstract,59220745,http://example.org/abstract59220745,cybertraining; dataprotection,Data_Loss_Prevention; Security_Awareness_Training,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59230432,ontology_abstract,59230432,http://example.org/abstract59230432,cyberattack; cyberthreat,Threat_Hunting; Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,2,2
abstract_59246217,ontology_abstract,59246217,http://example.org/abstract59246217,cyberthreat; dataprotection; malware,Antivirus_Scanning; Data_Loss_Prevention; Threat_Intelligence,Malware,Critical,multi_category_priority_rule,max_severity_rule,,3,3
abstract_59279926,ontology_abstract,59279926,http://example.org/abstract59279926,cyberattack; cyberthreat; cyberworld,Digital_Risk_Management; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_59280350,ontology_abstract,59280350,http://example.org/abstract59280350,cybersecurity; cyberthreat; cyberworld; dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection; Digital_Risk_Management; Security_Operations_Center; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,5,5
abstract_59290707,ontology_abstract,59290707,http://example.org/abstract59290707,cyberthreat,Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_59307290,ontology_abstract,59307290,http://example.org/abstract59307290,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59307354,ontology_abstract,59307354,http://example.org/abstract59307354,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59312960,ontology_abstract,59312960,http://example.org/abstract59312960,digitalsecurity,Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59321332,ontology_abstract,59321332,http://example.org/abstract59321332,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59346172,ontology_abstract,59346172,http://example.org/abstract59346172,cybersecurity; cyberthreat,Security_Operations_Center; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59374907,ontology_abstract,59374907,http://example.org/abstract59374907,cyberattack,Threat_Hunting,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_59396089,ontology_abstract,59396089,http://example.org/abstract59396089,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59398674,ontology_abstract,59398674,http://example.org/abstract59398674,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59423694,ontology_abstract,59423694,http://example.org/abstract59423694,cybersecurity; dataprotection,Data_Loss_Prevention; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59433338,ontology_abstract,59433338,http://example.org/abstract59433338,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59435793,ontology_abstract,59435793,http://example.org/abstract59435793,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59450942,ontology_abstract,59450942,http://example.org/abstract59450942,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59473111,ontology_abstract,59473111,http://example.org/abstract59473111,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59515619,ontology_abstract,59515619,http://example.org/abstract59515619,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59541085,ontology_abstract,59541085,http://example.org/abstract59541085,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59541685,ontology_abstract,59541685,http://example.org/abstract59541685,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59543128,ontology_abstract,59543128,http://example.org/abstract59543128,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59552739,ontology_abstract,59552739,http://example.org/abstract59552739,phishing,Email_Filtering,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_59573141,ontology_abstract,59573141,http://example.org/abstract59573141,cyberthreat,Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_59579447,ontology_abstract,59579447,http://example.org/abstract59579447,cyberattack,Threat_Hunting,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_59582799,ontology_abstract,59582799,http://example.org/abstract59582799,cyberattack; dataprotection,Data_Loss_Prevention; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59586870,ontology_abstract,59586870,http://example.org/abstract59586870,cyberattack; cybertraining; dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,5,5
abstract_59604081,ontology_abstract,59604081,http://example.org/abstract59604081,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59606404,ontology_abstract,59606404,http://example.org/abstract59606404,digitalsecurity; privacy,Access_Control; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59606757,ontology_abstract,59606757,http://example.org/abstract59606757,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59616909,ontology_abstract,59616909,http://example.org/abstract59616909,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59618909,ontology_abstract,59618909,http://example.org/abstract59618909,cybersecurity,Security_Operations_Center,System Vulnerability,Medium,single_category,max_severity_rule,,1,1
abstract_59618978,ontology_abstract,59618978,http://example.org/abstract59618978,cyberattack; cybersecurity,Security_Operations_Center; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59619041,ontology_abstract,59619041,http://example.org/abstract59619041,cyberworld,Digital_Risk_Management,System Vulnerability,Low,single_category,max_severity_rule,,1,1
abstract_59619312,ontology_abstract,59619312,http://example.org/abstract59619312,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59619600,ontology_abstract,59619600,http://example.org/abstract59619600,cloudsecurity; privacy,Access_Control; Cloud_Access_Control,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59620553,ontology_abstract,59620553,http://example.org/abstract59620553,cybersecurity; privacy,Access_Control; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59621146,ontology_abstract,59621146,http://example.org/abstract59621146,cybersecurity,Security_Operations_Center,System Vulnerability,Medium,single_category,max_severity_rule,,1,1
abstract_59622025,ontology_abstract,59622025,http://example.org/abstract59622025,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59623212,ontology_abstract,59623212,http://example.org/abstract59623212,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59626658,ontology_abstract,59626658,http://example.org/abstract59626658,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59634135,ontology_abstract,59634135,http://example.org/abstract59634135,cyberattack; dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_59638149,ontology_abstract,59638149,http://example.org/abstract59638149,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59638762,ontology_abstract,59638762,http://example.org/abstract59638762,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59645834,ontology_abstract,59645834,http://example.org/abstract59645834,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59647059,ontology_abstract,59647059,http://example.org/abstract59647059,cyberthreat; dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_59648290,ontology_abstract,59648290,http://example.org/abstract59648290,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59651130,ontology_abstract,59651130,http://example.org/abstract59651130,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59654121,ontology_abstract,59654121,http://example.org/abstract59654121,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59654940,ontology_abstract,59654940,http://example.org/abstract59654940,dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59662562,ontology_abstract,59662562,http://example.org/abstract59662562,cyberdefense; privacy,Access_Control; Defense_in_Depth,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59663589,ontology_abstract,59663589,http://example.org/abstract59663589,cybersecurity; privacy,Access_Control; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59665322,ontology_abstract,59665322,http://example.org/abstract59665322,cybercrime; cybersecurity; privacy,Access_Control; Incident_Response_Planning; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_59668554,ontology_abstract,59668554,http://example.org/abstract59668554,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59673748,ontology_abstract,59673748,http://example.org/abstract59673748,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59694609,ontology_abstract,59694609,http://example.org/abstract59694609,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59699727,ontology_abstract,59699727,http://example.org/abstract59699727,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59701207,ontology_abstract,59701207,http://example.org/abstract59701207,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59713572,ontology_abstract,59713572,http://example.org/abstract59713572,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59713919,ontology_abstract,59713919,http://example.org/abstract59713919,dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59716540,ontology_abstract,59716540,http://example.org/abstract59716540,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59719122,ontology_abstract,59719122,http://example.org/abstract59719122,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59721388,ontology_abstract,59721388,http://example.org/abstract59721388,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59724946,ontology_abstract,59724946,http://example.org/abstract59724946,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59730200,ontology_abstract,59730200,http://example.org/abstract59730200,dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,3,3
abstract_59730254,ontology_abstract,59730254,http://example.org/abstract59730254,cybercrime,Incident_Response_Planning,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59737773,ontology_abstract,59737773,http://example.org/abstract59737773,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59740522,ontology_abstract,59740522,http://example.org/abstract59740522,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59741143,ontology_abstract,59741143,http://example.org/abstract59741143,networksecurity,Network_Segmentation,Network Attacks,Medium,single_category,max_severity_rule,,1,1
abstract_59742763,ontology_abstract,59742763,http://example.org/abstract59742763,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59764211,ontology_abstract,59764211,http://example.org/abstract59764211,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59767647,ontology_abstract,59767647,http://example.org/abstract59767647,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59768760,ontology_abstract,59768760,http://example.org/abstract59768760,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59768979,ontology_abstract,59768979,http://example.org/abstract59768979,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59770678,ontology_abstract,59770678,http://example.org/abstract59770678,cyberawareness; cybercrime,Incident_Response_Planning; Security_Awareness_Training,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59772408,ontology_abstract,59772408,http://example.org/abstract59772408,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59774425,ontology_abstract,59774425,http://example.org/abstract59774425,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59776575,ontology_abstract,59776575,http://example.org/abstract59776575,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59786126,ontology_abstract,59786126,http://example.org/abstract59786126,cyberthreat; digitalsecurity,Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59797020,ontology_abstract,59797020,http://example.org/abstract59797020,cybercrime; cyberthreat; digitalsecurity; privacy,Access_Control; Digital_Asset_Protection; Incident_Response_Planning; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_59805725,ontology_abstract,59805725,http://example.org/abstract59805725,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59812867,ontology_abstract,59812867,http://example.org/abstract59812867,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59814545,ontology_abstract,59814545,http://example.org/abstract59814545,cybercrime; cyberthreat; hacking,Incident_Response_Planning; Intrusion_Detection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_59815721,ontology_abstract,59815721,http://example.org/abstract59815721,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59816358,ontology_abstract,59816358,http://example.org/abstract59816358,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59817082,ontology_abstract,59817082,http://example.org/abstract59817082,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59824937,ontology_abstract,59824937,http://example.org/abstract59824937,cyberawareness,Security_Awareness_Training,System Vulnerability,Low,single_category,max_severity_rule,,1,1
abstract_59826884,ontology_abstract,59826884,http://example.org/abstract59826884,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59828009,ontology_abstract,59828009,http://example.org/abstract59828009,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59828732,ontology_abstract,59828732,http://example.org/abstract59828732,cyberthreat; dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_59828810,ontology_abstract,59828810,http://example.org/abstract59828810,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59832920,ontology_abstract,59832920,http://example.org/abstract59832920,cyberthreat; privacy,Access_Control; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59835227,ontology_abstract,59835227,http://example.org/abstract59835227,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59841083,ontology_abstract,59841083,http://example.org/abstract59841083,cyberthreat,Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_59845246,ontology_abstract,59845246,http://example.org/abstract59845246,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59848765,ontology_abstract,59848765,http://example.org/abstract59848765,cyberawareness; cyberthreat; dataprotection,Data_Loss_Prevention; Security_Awareness_Training; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_59848860,ontology_abstract,59848860,http://example.org/abstract59848860,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59849683,ontology_abstract,59849683,http://example.org/abstract59849683,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59855565,ontology_abstract,59855565,http://example.org/abstract59855565,digitalsecurity,Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59861560,ontology_abstract,59861560,http://example.org/abstract59861560,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59863495,ontology_abstract,59863495,http://example.org/abstract59863495,cybercrime; cyberthreat; digitalsecurity; networksecurity,Digital_Asset_Protection; Incident_Response_Planning; Network_Segmentation; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_59869790,ontology_abstract,59869790,http://example.org/abstract59869790,cyberattack; cyberawareness; cyberthreat; dataprotection; digitalsecurity; malware; networksecurity,Antivirus_Scanning; Data_Loss_Prevention; Digital_Asset_Protection; Network_Segmentation; Security_Awareness_Training; Threat_Hunting; Threat_Intelligence,Malware,Critical,multi_category_priority_rule,max_severity_rule,,7,7
abstract_59870001,ontology_abstract,59870001,http://example.org/abstract59870001,digitalsecurity; networksecurity,Digital_Asset_Protection; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59871242,ontology_abstract,59871242,http://example.org/abstract59871242,cyberthreat,Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_59880653,ontology_abstract,59880653,http://example.org/abstract59880653,cybercrime; digitalsecurity,Digital_Asset_Protection; Incident_Response_Planning,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59884371,ontology_abstract,59884371,http://example.org/abstract59884371,dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59886198,ontology_abstract,59886198,http://example.org/abstract59886198,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59891776,ontology_abstract,59891776,http://example.org/abstract59891776,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59891908,ontology_abstract,59891908,http://example.org/abstract59891908,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59894947,ontology_abstract,59894947,http://example.org/abstract59894947,cyberthreat; dataprotection; networksecurity; privacy,Access_Control; Data_Loss_Prevention; Network_Segmentation; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_59907817,ontology_abstract,59907817,http://example.org/abstract59907817,cyberthreat; hacking,Intrusion_Detection; Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,2,2
abstract_59910685,ontology_abstract,59910685,http://example.org/abstract59910685,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59918301,ontology_abstract,59918301,http://example.org/abstract59918301,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_59920465,ontology_abstract,59920465,http://example.org/abstract59920465,digitalsecurity,Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59932918,ontology_abstract,59932918,http://example.org/abstract59932918,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59938549,ontology_abstract,59938549,http://example.org/abstract59938549,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59954621,ontology_abstract,59954621,http://example.org/abstract59954621,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59963477,ontology_abstract,59963477,http://example.org/abstract59963477,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_59969235,ontology_abstract,59969235,http://example.org/abstract59969235,cyberthreat; dataprotection,Data_Loss_Prevention; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_59971837,ontology_abstract,59971837,http://example.org/abstract59971837,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_59996609,ontology_abstract,59996609,http://example.org/abstract59996609,digitalsecurity,Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,1,1
