record_id,abstract_id,simple_1,simple_2,simple_3,simple_4,simple_5,advanced_1,advanced_2,advanced_3,advanced_4,advanced_5,simple_1__source,simple_2__source,simple_3__source,simple_4__source,simple_5__source,advanced_1__source,advanced_2__source,advanced_3__source,advanced_4__source,advanced_5__source
abstract_33972768,33972768,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_33986663,33986663,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_33995795,33995795,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_33997684,33997684,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34009195,34009195,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34010365,34010365,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34024242,34024242,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34049844,34049844,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34066498,34066498,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34067864,34067864,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34074801,34074801,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34105668,34105668,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34123895,34123895,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34127537,34127537,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34132128,34132128,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34136083,34136083,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34138330,34138330,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34197928,34197928,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34214849,34214849,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34225526,34225526,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34257435,34257435,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34281685,34281685,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34336107,34336107,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34345643,34345643,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34350624,34350624,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34354114,34354114,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34371547,34371547,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34417193,34417193,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34424162,34424162,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34426177,34426177,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34442433,34442433,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34466626,34466626,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34469229,34469229,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34498969,34498969,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34508334,34508334,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34535137,34535137,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34613963,34613963,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34645915,34645915,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34660269,34660269,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34667980,34667980,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34677927,34677927,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34686325,34686325,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34705048,34705048,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34731584,34731584,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34750441,34750441,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34750716,34750716,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34823860,34823860,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34825222,34825222,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34831969,34831969,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34848732,34848732,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34901891,34901891,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34904287,34904287,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34927370,34927370,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34945080,34945080,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_34969072,34969072,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35000675,35000675,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35015983,35015983,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35031247,35031247,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35067729,35067729,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35068924,35068924,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35073179,35073179,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35096024,35096024,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35105295,35105295,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35127391,35127391,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35141270,35141270,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35148431,35148431,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35174139,35174139,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35197739,35197739,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35244577,35244577,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35254689,35254689,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35259892,35259892,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35268017,35268017,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35310473,35310473,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35351336,35351336,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35352732,35352732,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35357804,35357804,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35372231,35372231,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35393246,35393246,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35468618,35468618,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35475588,35475588,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35491784,35491784,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35493140,35493140,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35495511,35495511,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35508919,35508919,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35523081,35523081,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35523811,35523811,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35570322,35570322,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35589675,35589675,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35599589,35599589,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35606682,35606682,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35644872,35644872,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35666135,35666135,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35707750,35707750,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35770258,35770258,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35795438,35795438,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35802452,35802452,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35812273,35812273,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35821551,35821551,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35830498,35830498,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35842708,35842708,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35854469,35854469,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35937105,35937105,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35948794,35948794,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35965073,35965073,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35978880,35978880,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_35983488,35983488,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36005827,36005827,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36009826,36009826,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36032693,36032693,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36036810,36036810,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36060518,36060518,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36090430,36090430,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36099008,36099008,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36120167,36120167,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36144106,36144106,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36154842,36154842,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36163902,36163902,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36188820,36188820,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36208224,36208224,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36227280,36227280,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36273170,36273170,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36300007,36300007,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36312054,36312054,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36315042,36315042,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36351883,36351883,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36395994,36395994,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36478785,36478785,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36500780,36500780,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36533940,36533940,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36546659,36546659,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36563884,36563884,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36608732,36608732,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36622248,36622248,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36669609,36669609,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36686773,36686773,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36783417,36783417,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36793147,36793147,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36822625,36822625,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36842506,36842506,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36878337,36878337,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_36984312,36984312,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37025414,37025414,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37126434,37126434,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37134455,37134455,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37157797,37157797,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37191066,37191066,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37194517,37194517,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37201688,37201688,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37214104,37214104,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37246120,37246120,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37277519,37277519,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37295708,37295708,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37356041,37356041,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37359712,37359712,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37367449,37367449,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37393373,37393373,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37397072,37397072,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37486965,37486965,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37524653,37524653,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37533273,37533273,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37538394,37538394,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37584679,37584679,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37590592,37590592,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37600934,37600934,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37656843,37656843,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37659472,37659472,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37666322,37666322,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37680966,37680966,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
abstract_37685375,37685375,,,,,,,,,,,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual,missing_manual
